titulo,start_hour,end_hour,location,reference_date
"Gilson Machado, Ministro de Estado do Turismo",09h45,11h15,Palácio do Planalto,2021-01-07
"Pedro Cesar Nunes Ferreira Marques de Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",14h25,14h55,Palácio do Planalto,2021-01-07
Cerimônia de Apresentação de Cartas Credenciais dos novos Embaixadores,15h00,15h50,Palácio do Planalto,2021-01-07
"Yossi Shelley, Embaixador de Israel no Brasil",16h10,16h30,Palácio do Planalto,2021-01-07
"Waldemar Gonçalves Ortunho Junior, Presidente da Autoridade Nacional de Proteção de Dados - ANPD",09h30,10h00,Palácio do Planalto,2021-01-08
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Eduardo Pazuello, Ministro de Estado da Saúde",10h00,10h30,Palácio do Planalto,2021-01-08
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",10h30,11h00,Palácio do Planalto,2021-01-08
"Motegi Toshimitsu, Ministro dos Negócios Estrangeiros do Japão",11h00,11h30,Palácio do Planalto,2021-01-08
"Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado",14h30,15h00,Palácio do Planalto,2021-01-08
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-08
"Fernando Azevedo, Ministro de Estado da Defesa",15h30,16h00,Palácio do Planalto,2021-01-08
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República",10h30,11h00,Palácio do Planalto,2021-01-11
"Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações",14h30,15h15,Palácio do Planalto,2021-01-11
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h20,15h40,Palácio do Planalto,2021-01-11
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Onyx Lorenzoni, Ministro de Estado da Cidadania",15h50,16h10,Palácio do Planalto,2021-01-11
"Marcelo Magalhães, Secretário Especial do Esporte do Ministério da Cidadania",16h20,16h50,Palácio do Planalto,2021-01-11
"Bento Albuquerque, Ministro de Estado de Minas e Energia",16h50,17h20,Palácio do Planalto,2021-01-11
"Rogério Marinho, Ministro de Estado do Desenvolvimento Regional",10h40,10h50,Palácio do Planalto,2021-01-12
Deputado Sanderson (PSL/RS),10h50,11h00,Palácio do Planalto,2021-01-12
Cerimônia alusiva aos 160 anos da CAIXA,11h00,12h00,Palácio do Planalto,2021-01-12
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-12
"Senador Confúcio Moura (MDB/RO), Presidente da Comissão Mista Parlamentar COVID19",16h45,17h00,Palácio do Planalto,2021-01-12
"Onyx Lorenzoni, Ministro de Estado da Cidadania",17h30,19h10,Palácio do Planalto,2021-01-12
Deputado Capitão Wagner (PROS/CE),09h30,09h50,Palácio do Planalto,2021-01-13
Deputado Paulo Bengtson (PTB/PA),10h00,10h50,Palácio do Planalto,2021-01-13
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",11h00,11h30,Palácio do Planalto,2021-01-13
Deputado Osmar Terra (MDB/RS),11h30,12h00,Palácio do Planalto,2021-01-13
"Bento Albuquerque, Ministro de Estado de Minas e Energia",14h30,15h25,Palácio do Planalto,2021-01-13
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h25,15h55,Palácio do Planalto,2021-01-13
"Ricardo Salles, Ministro de Estado do Meio Ambiente",16h10,16h45,Palácio do Planalto,2021-01-13
"Milton Ribeiro, Ministro de Estado da Educação",14h30,15h00,Palácio do Planalto,2021-01-14
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-14
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",16h30,17h00,Palácio do Planalto,2021-01-14
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",10h00,11h00,Palácio do Planalto,2021-01-15
"Fernando Azevedo, Ministro de Estado da Defesa; Eduardo Pazuello, Ministro de Estado da Saúde; Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; José Levi Mello de Amaral, Advogado-Geral da União; Célio Faria Júnior, Chefe do Gabinete Pessoal do Presidente da República; e Flávio Augusto Viana Rocha, Secretário Especial de Assuntos Estratégicos da Presidência da República",21h00,22h00,Palácio da Alvorada,2021-01-15
"Suresh K. Reddy, Embaixador da Índia no Brasil",11h15,11h20,Palácio do Planalto,2021-01-18
Deputado Ricardo Izar (PP/SP),16h40,16h45,Palácio do Planalto,2021-01-18
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",16h45,17h15,Palácio do Planalto,2021-01-18
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",09h30,10h25,Palácio do Planalto,2021-01-19
"Solenidade de Posse do senhor Daniel de Macedo Alves Pereira, no cargo de Defensor Público-Geral Federal da Defensoria Pública da União",11h00,12h00,Brasília/DF,2021-01-19
"Milton Ribeiro, Ministro de Estado da Educação",14h30,15h00,Palácio do Planalto,2021-01-19
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-19
Deputado Júlio Cesar (PSD/PI),16h00,16h45,Palácio do Planalto,2021-01-19
"Eduardo Pazuello, Ministro de Estado da Saúde",16h45,17h20,Palácio do Planalto,2021-01-19
"Onyx Lorenzoni, Ministro de Estado da Cidadania",17h20,17h50,Palácio do Planalto,2021-01-19
Cerimônia Comemorativa do 80º aniversário do Comando da Aeronáutica,10h00,10h50,Brasília/DF,2021-01-20
"Deputado Marcos Pereira (REPUBLICANOS/SP), Presidente Nacional do Republicanos",14h30,15h00,Palácio do Planalto,2021-01-20
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-20
"Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações",15h30,16h00,Palácio do Planalto,2021-01-20
"Marcelo Augusto Xavier da Silva, Presidente da Fundação Nacional do Índio - FUNAI",16h00,16h30,Palácio do Planalto,2021-01-20
"Senador Jorginho Mello (PL/SC), Líder do PL no Senado Federal",16h30,17h00,Palácio do Planalto,2021-01-20
"Gilson Machado, Ministro de Estado do Turismo",17h00,17h30,Palácio do Planalto,2021-01-20
Partida de Brasília/DF para Coribe/BA,07h45,09h50,Base Aérea de Brasília,2021-01-21
Cerimônia alusiva à entrega das obras de adequação do lote 4 da BR-135,10h30,11h30,Coribe/BA,2021-01-21
Partida de Coribe/BA para Brasília/DF,11h40,14h10,Coribe/BA,2021-01-21
"Deputado Evair de Melo (PP/ES), Vice-Líder do Governo da Câmara dos Deputados",08h00,09h30,Palácio da Alvorada,2021-01-22
"José Levi Mello do Amaral Júnior, Advogado-Geral da União",11h00,11h30,Palácio do Planalto,2021-01-22
"Wagner Rosário, Ministro de Estado da Controladoria-Geral da União",14h15,14h20,Palácio do Planalto,2021-01-22
"Bento Albuquerque, Ministro de Estado de Minas e Energia",14h30,15h00,Palácio do Planalto,2021-01-22
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-22
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República",15h30,16h00,Palácio do Planalto,2021-01-22
"Marcelo Magalhães, Secretário Especial do Esporte do Ministério da Cidadania",12h00,13h00,Palácio do Planalto,2021-01-25
"Pedro Guimarães, Presidente da CAIXA",14h30,15h00,Palácio do Planalto,2021-01-25
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,16h00,Palácio do Planalto,2021-01-25
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República",16h00,16h30,Palácio do Planalto,2021-01-25
"Mario Frias, Secretário Especial de Cultura do Ministério do Turismo",17h00,17h30,Palácio do Planalto,2021-01-25
Latin America Investment Conference (videoconferência),09h00,10h00,Palácio do Planalto,2021-01-26
"Fernando Azevedo, Ministro de Estado da Defesa",10h20,10h50,Palácio do Planalto,2021-01-26
"Onyx Lorenzoni, Ministro de Estado da Cidadania",11h00,11h30,Palácio do Planalto,2021-01-26
"Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo - FIESP",14h00,14h30,Palácio do Planalto,2021-01-26
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-01-26
"André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública",16h00,16h30,Palácio do Planalto,2021-01-26
Celebração do Dia Nacional da Índia,19h15,20h00,Brasília,2021-01-26
Café da manhã com Parlamentares,08h00,09h45,Palácio da Alvorada,2021-01-27
"Antônio Barra Torres, Diretor-Presidente da Agência 	Nacional de Vigilância Sanitária - ANVISA",10h35,10h40,Palácio do Planalto,2021-01-27
"Gilson Machado Neto, Ministro do Turismo",11h00,11h20,Palácio do Planalto,2021-01-27
"Paulo Guedes, Ministro de Estado da Economia",11h30,12h20,Brasília/DF,2021-01-27
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",14h50,15h30,Palácio do Planalto,2021-01-27
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h30,16h00,Palácio do Planalto,2021-01-27
Deputado Neucimar Fraga (PSD/ES),17h00,17h30,Palácio do Planalto,2021-01-27
Partida de Brasília/DF para Propriá/SE,07h30,10h10,Base Aérea de Brasília,2021-01-28
"Cerimônia alusiva à liberação de tráfego na ponte sobre o Rio São Francisco, na BR-101, entre Alagoas e Sergipe",10h40,11h30,Propriá/SE,2021-01-28
Partida de Propriá/SE para Brasília/DF,13h30,16h10,Propriá/SE,2021-01-28
"Bento Albuquerque, Ministro de Estado de Minas e Energia",09h00,09h45,Palácio do Planalto,2021-01-29
"Senador Elmano Férrer (PP/PI), Vice-Líder do Governo no Senado Federal",10h00,10h50,Palácio do Planalto,2021-01-29
Cerimônia de Lançamento dos Jogos Escolares Brasileiros - JEBs,11h00,12h00,Palácio do Planalto,2021-01-29
"Wagner Rosário, Ministro de Estado da Controladoria-Geral da União",14h45,15h15,Palácio do Planalto,2021-01-29
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República",15h30,16h00,Palácio do Planalto,2021-01-29
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",16h00,16h30,Palácio do Planalto,2021-01-29
Deputado Luis Miranda (DEM/DF),16h30,17h10,Palácio do Planalto,2021-01-29
"Bento Albuquerque, Ministro de Estado de Minas e Energia",17h30,18h10,Palácio do Planalto,2021-01-29
Sessão Solene de Abertura do Ano Judiciário de 2021,10h00,11h20,Brasília/DF,2021-02-01
"Paulo Guedes, Ministro de Estado da Economia",14h00,14h50,Palácio do Planalto,2021-02-01
Deputado Onyx Lorenzoni (DEM/RS),14h50,15h30,Palácio do Planalto,2021-02-01
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h30,15h45,Palácio do Planalto,2021-02-01
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",15h45,16h00,Palácio do Planalto,2021-02-01
"Roberto Campos Neto, Presidente do Banco Central",16h00,16h30,Palácio do Planalto,2021-02-01
"João Augusto Ribeiro Nardes, Ministro do Tribunal de Contas da União",09h30,10h00,Palácio do Planalto,2021-02-02
"André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública",10h00,10h30,Palácio do Planalto,2021-02-02
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República",10h30,10h50,Palácio do Planalto,2021-02-02
Deputado Olival Marques (DEM/PA),11h00,11h30,Palácio do Planalto,2021-02-02
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,16h00,Palácio do Planalto,2021-02-02
"Rodrigo Pacheco, Presidente do Senado Federal; e Arthur Lira, Presidente da Câmara dos Deputados",10h00,10h15,Palácio do Planalto,2021-02-03
"Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República",10h30,10h40,Palácio do Planalto,2021-02-03
Deputado Osmar Terra (MDB/RS),10h55,11h10,Palácio do Planalto,2021-02-03
Deputado Afonso Hamm (PP/RS),11h10,11h30,Palácio do Planalto,2021-02-03
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",11h30,12h00,Palácio da Alvorada,2021-02-03
"Luis Alberto Lacalle Pou, Presidente do Uruguai",12h00,13h30,Palácio da Alvorada,2021-02-03
"Luis Alberto Lacalle Pou, Presidente do Uruguai",13h40,14h05,Palácio do Planalto,2021-02-03
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h20,Palácio do Planalto,2021-02-03
"Bento Albuquerque, Ministro de Estado de Minas e Energia",15h20,15h45,Palácio do Planalto,2021-02-03
Sessão Solene do Congresso Nacional de inauguração da 3ª Sessão Legislativa Ordinária da 56ª Legislatura,16h00,17h00,Brasília/DF,2021-02-03
Partida de Brasília/DF para Cascavel/PR,07h30,09h10,Base Aérea de Brasília,2021-02-04
Cerimônia alusiva à Inauguração do Centro Nacional de Treinamento de Atletismo - CNTA,11h00,12h00,Cascavel/PR,2021-02-04
Partida de Cascavel/PR para Florianópolis/SC,12h40,13h30,Aeroporto Municipal Coronel Adalberto Mendes da Silva,2021-02-04
Cerimônia de entrega de veículos do MOBSUAS,15h00,15h50,Florianópolis/SC,2021-02-04
Partida de Florianópolis/SC para Brasília/DF,17h10,19h00,Aeroporto Internacional Hercílio Luz,2021-02-04
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Bento Albuquerque, Ministro de Estado de Minas e Energia",09h00,10h30,Palácio do Planalto,2021-02-05
Coletiva à imprensa,10h30,11h30,Palácio do Planalto,2021-02-05
"Fernando Azevedo, Ministro de Estado da Defesa",14h30,15h00,Palácio do Planalto,2021-02-05
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República",15h00,15h30,Palácio do Planalto,2021-02-05
Deputado Ricardo Izar (PP/SP),15h30,17h00,Palácio do Planalto,2021-02-05
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",17h00,17h25,Palácio do Planalto,2021-02-05
"Rogério Marinho, Ministro de Estado do Desenvolvimento Regional",17h30,18h00,Palácio do Planalto,2021-02-05
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República",09h45,10h00,Palácio do Planalto,2021-02-08
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",10h00,11h00,Palácio do Planalto,2021-02-08
"Onyx Lorenzoni, Ministro de Estado da Cidadania",11h00,11h30,Palácio do Planalto,2021-02-08
"Marcos Pontes, Ministro de Estado da Ciência, Tecnologia e Inovações",11h30,12h00,Palácio do Planalto,2021-02-08
"Paulo Guedes, Ministro de Estado da Economia",14h30,16h00,Palácio do Planalto,2021-02-08
Lançamento da plataforma “Participa + Brasil”,16h00,17h00,Palácio do Planalto,2021-02-08
Reunião com Ministros de Estado,08h00,10h15,Palácio do Planalto,2021-02-09
"Milton Ribeiro, Ministro de Estado da Educação",11h25,12h00,Palácio do Planalto,2021-02-09
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República",14h00,14h40,Palácio do Planalto,2021-02-09
"Paulo Guedes, Ministro de Estado da Economia",14h40,15h00,Palácio do Planalto,2021-02-09
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h00,15h30,Palácio do Planalto,2021-02-09
"André Luiz de Almeida, Ministro de Estado da Justiça e Segurança Pública; Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; e Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h30,15h40,Palácio do Planalto,2021-02-09
"Gilson Machado Neto, Ministro do Turismo",16h00,16h30,Palácio do Planalto,2021-02-09
"Deputado Marcos Pereira (Republicanos/SP), Presidente Nacional do Republicanos; e Deputado Silvio Costa Filho (Republicanos/PE)",16h30,17h00,Palácio do Planalto,2021-02-09
"Lançamento do Programa ""Adote 1 Parque""",17h00,18h00,Palácio do Planalto,2021-02-09
"Antônio Barra Torres, Diretor-Presidente da Agência Nacional de Vigilância Sanitária - ANVISA",09h30,10h00,Palácio do Planalto,2021-02-10
"Claudio Castro, Governador em exercício do estado do Rio de Janeiro",10h15,10h45,Palácio do Planalto,2021-02-10
"Milton Ribeiro, Ministro de Estado da Educação",11h00,11h20,Brasília/DF,2021-02-10
"Fernando Azevedo, Ministro de Estado da Defesa",11h30,12h00,Brasília/DF,2021-02-10
"Braga Netto, Ministro de Estado Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e José Levi Mello de Amaral, Advogado-Geral da União",14h00,15h00,Palácio do Planalto,2021-02-10
"Pedro Cesar Sousa, Ministro-Chefe da Secretaria-Geral da Presidência da República interino",15h20,16h30,Palácio do Planalto,2021-02-10
Senador Luis Carlos Heinze (PP/RS),16h40,16h55,Palácio do Planalto,2021-02-10
